date,open,high,low,close,volume,average,barCount
2013-08-05,301.28,304.4,301.04,302.64,3254.0,302.948,6638
2013-08-06,302.32,302.48,298.16,299.68,7300.0,299.884,11728
2013-08-07,298.16,300.0,296.0,296.08,7128.0,297.816,10702
2013-08-08,294.16,294.88,290.8,294.72,12945.0,292.708,17778
2013-08-09,296.48,301.12,296.24,300.72,8142.0,299.348,13623
2013-08-12,299.2,302.32,298.16,302.08,5249.0,300.54,8803
2013-08-13,301.84,304.56,300.56,303.2,5405.0,302.316,9732
2013-08-14,302.8,305.12,301.2,304.72,5945.0,303.336,11239
2013-08-15,306.48,307.2,303.84,305.92,5417.0,305.932,10539
2013-08-16,306.48,308.56,304.08,307.2,5444.0,306.592,9430
2013-08-19,305.6,307.44,304.48,305.36,4100.0,305.728,6890
2013-08-20,301.52,305.68,299.12,300.16,7944.0,302.228,12778
2013-08-21,299.92,300.16,295.92,297.36,6462.0,297.924,12139
2013-08-22,297.2,300.8,296.72,300.32,5386.0,299.312,7351
2013-08-23,299.28,305.6,298.16,303.6,7092.0,302.668,11702
2013-08-26,303.6,304.08,301.68,303.68,6263.0,303.12,9994
2013-08-27,311.2,312.4,309.76,311.2,16731.0,311.132,27447
2013-08-28,313.76,315.68,312.0,312.64,15354.0,314.036,24712
2013-08-29,312.64,314.64,307.92,308.64,9610.0,311.588,19034
2013-08-30,308.4,310.8,305.68,307.84,12489.0,308.008,21643
2013-09-03,306.0,311.04,305.84,310.08,9143.0,308.768,16989
2013-09-04,306.8,308.4,305.12,306.72,4912.0,306.54,9470
2013-09-05,308.24,310.16,306.4,309.52,5217.0,308.648,10127
2013-09-06,312.64,316.32,312.24,314.88,12502.0,314.696,19842
2013-09-09,313.92,314.88,310.72,311.52,9403.0,312.8,15132
2013-09-10,305.76,307.52,304.24,306.72,12007.0,306.036,19444
2013-09-11,307.92,308.72,305.76,307.84,6588.0,307.468,11219
2013-09-12,308.8,312.08,308.48,310.8,5436.0,310.316,9560
2013-09-13,307.76,311.04,306.88,310.8,3893.0,309.012,6962
2013-09-16,306.0,308.08,304.8,304.88,7327.0,306.488,13150
2013-09-17,303.76,304.16,300.96,301.92,7765.0,302.432,13810
2013-09-18,303.2,310.4,302.48,309.28,9387.0,306.848,18605
2013-09-19,308.48,308.96,304.32,304.64,7434.0,306.488,13543
2013-09-20,303.76,305.44,301.2,302.24,6663.0,303.036,12838
2013-09-23,298.64,299.68,297.28,298.16,6869.0,298.432,14305
2013-09-24,296.4,298.4,294.8,297.76,7019.0,296.44,15545
2013-09-25,298.32,298.8,294.56,295.12,5399.0,296.62,10353
2013-09-26,296.32,297.36,295.12,296.64,3348.0,296.636,6037
2013-09-27,296.4,299.04,295.28,295.68,4822.0,296.828,9553
2013-09-30,291.84,296.16,291.2,294.8,6424.0,293.584,11665
2013-10-01,292.88,294.32,291.28,293.44,7004.0,292.66,11170
2013-10-02,293.44,300.32,292.64,299.36,13121.0,297.644,23556
2013-10-03,300.64,300.72,296.48,297.12,5789.0,298.14,11787
2013-10-04,299.52,300.24,297.68,298.48,3288.0,298.816,7625
2013-10-07,294.32,298.88,293.6,297.12,5385.0,296.132,9807
2013-10-08,299.04,299.92,297.76,298.48,4035.0,298.708,8655
2013-10-09,295.04,295.68,291.6,292.4,12960.0,292.808,24099
2013-10-10,292.64,298.32,292.24,296.8,8204.0,296.028,15900
2013-10-11,291.68,294.72,291.36,294.0,6829.0,293.004,14730
2013-10-14,293.28,296.16,292.4,294.96,3197.0,294.552,7429
2013-10-15,293.2,294.96,291.6,291.76,6244.0,293.068,10884
2013-10-16,293.04,297.44,292.64,295.36,5977.0,295.556,12628
2013-10-17,292.0,292.56,289.04,291.04,11509.0,290.724,22337
2013-10-18,292.48,292.72,290.72,291.6,4373.0,291.816,10483
2013-10-21,289.84,290.48,286.8,287.52,5845.0,288.252,12515
2013-10-22,287.84,289.2,283.12,283.28,11175.0,285.008,21395
2013-10-23,278.24,281.04,277.36,279.6,14332.0,278.948,29728
2013-10-24,277.44,280.4,276.72,279.92,6673.0,278.856,14133
2013-10-25,280.48,282.8,280.08,282.56,4558.0,281.732,8981
2013-10-28,282.24,284.88,281.6,284.4,5139.0,283.872,10091
2013-10-29,283.12,283.92,282.32,283.28,2287.0,283.24,5610
2013-10-30,280.56,281.04,278.48,278.8,7153.0,279.744,15664
2013-10-31,278.24,279.76,276.88,277.52,6078.0,278.02,13721
2013-11-01,275.6,275.6,272.16,273.04,11661.0,273.724,18546
2013-11-04,272.4,274.24,272.16,272.32,5471.0,273.0,10210
2013-11-05,271.44,271.92,268.4,269.36,7780.0,269.708,15154
2013-11-06,270.88,274.96,270.88,273.52,12004.0,273.12,20118
2013-11-07,272.32,272.48,270.48,271.76,5753.0,271.464,10029
2013-11-08,272.72,273.68,270.96,272.08,4580.0,272.248,8456
2013-11-11,272.24,274.88,271.92,274.08,2925.0,273.952,6647
2013-11-12,272.88,274.4,268.0,269.12,8371.0,270.444,15330
2013-11-13,270.8,273.04,270.08,271.2,4631.0,271.732,9707
2013-11-14,269.44,272.96,267.6,271.44,7732.0,269.928,14020
2013-11-15,272.4,272.4,270.72,271.04,3881.0,271.416,7498
2013-11-18,271.12,272.64,268.24,268.96,4772.0,270.012,9564
2013-11-19,269.44,270.32,267.84,269.76,4583.0,269.364,7381
2013-11-20,270.24,271.04,267.84,269.04,6308.0,269.712,8693
2013-11-21,271.68,274.56,270.48,273.36,6511.0,273.188,13336
2013-11-22,272.8,273.6,270.16,272.32,5336.0,271.9,9369
2013-11-25,269.12,271.36,268.72,270.56,5786.0,270.028,8610
2013-11-26,270.24,270.88,268.64,269.52,3455.0,269.644,6837
2013-11-27,265.44,265.84,263.6,265.52,9335.0,264.86,15767
2013-11-29,266.56,269.6,266.56,267.68,4602.0,268.376,7483
2013-12-02,267.76,270.08,267.36,269.44,5116.0,269.052,9281
2013-12-03,270.4,276.24,270.4,276.08,11689.0,274.812,16524
2013-12-04,278.08,280.16,276.56,279.04,8979.0,278.484,17460
2013-12-05,279.52,281.36,279.2,279.44,5889.0,280.328,12599
2013-12-06,279.36,280.64,278.96,280.4,3233.0,280.104,6495
2013-12-09,280.8,280.88,279.28,279.28,6429.0,279.932,12183
2013-12-10,282.4,282.8,280.48,282.48,6554.0,281.98,12313
2013-12-11,281.2,282.08,279.04,279.84,7176.0,280.576,14487
2013-12-12,281.12,281.28,279.68,279.76,4065.0,280.44,7218
2013-12-13,277.68,278.8,276.56,277.12,7086.0,277.356,13159
2013-12-16,279.2,280.64,279.04,279.52,4790.0,280.0,9135
2013-12-17,280.4,281.12,278.64,278.96,2490.0,279.792,5344
2013-12-18,280.4,281.52,279.2,280.24,5249.0,280.484,10434
2013-12-19,282.16,284.96,281.84,282.56,7532.0,283.136,12375
2013-12-20,283.44,284.72,282.24,283.84,3781.0,283.78,7502
2013-12-23,283.44,284.0,282.56,282.88,2444.0,283.292,5099
2013-12-24,283.68,284.4,283.68,283.92,673.0,284.128,1613
2013-12-26,285.2,285.52,282.0,285.2,3455.0,285.004,7867
2013-12-27,286.88,288.56,286.56,286.72,4527.0,287.388,7658
2013-12-30,286.08,286.64,283.92,284.24,3453.0,285.04,6852
2013-12-31,282.32,283.12,281.12,282.56,5751.0,282.128,15316
2014-01-02,277.52,277.6,273.12,273.84,12131.0,275.204,21782
2014-01-03,273.04,273.04,268.8,270.0,11583.0,270.608,22653
2014-01-06,268.96,269.76,266.88,268.56,4794.0,268.404,10519
2014-01-07,267.76,269.84,267.6,268.64,3679.0,268.572,8051
2014-01-08,268.24,268.4,264.24,265.28,6822.0,265.952,13077
2014-01-09,265.52,265.6,261.44,264.64,7867.0,263.744,11597
2014-01-10,265.12,266.4,263.44,265.52,6469.0,264.972,12526
2014-01-13,264.0,264.48,261.76,262.48,6165.0,263.024,10520
2014-01-14,264.16,265.92,263.36,264.32,4582.0,264.772,10293
2014-01-15,266.08,270.8,266.08,270.16,8453.0,269.212,16083
2014-01-16,269.28,269.68,267.76,269.2,5191.0,268.864,7966
2014-01-17,270.88,270.88,268.8,269.52,6793.0,269.704,9596
2014-01-21,272.0,272.32,269.84,271.92,4644.0,271.572,11857
2014-01-22,273.6,276.72,273.36,276.48,5720.0,275.456,12216
2014-01-23,277.36,279.36,276.56,277.76,6830.0,278.2,12038
2014-01-24,278.24,278.32,274.88,276.64,5831.0,276.52,11990
2014-01-27,276.32,276.96,272.0,273.84,6376.0,273.828,13108
2014-01-28,276.72,278.8,276.72,277.52,4580.0,277.928,9065
2014-01-29,275.6,279.04,275.2,277.84,5990.0,277.092,12825
2014-01-30,280.88,281.44,279.52,279.6,3894.0,280.528,8566
2014-01-31,278.4,280.96,278.0,278.4,5860.0,279.24,10415
2014-02-03,278.4,279.2,274.88,276.16,8801.0,276.74,15116
2014-02-04,277.76,279.04,276.96,277.92,3041.0,278.056,7105
2014-02-05,278.64,279.68,276.48,277.68,4013.0,278.1,8438
2014-02-06,281.28,281.6,278.24,279.2,2467.0,279.856,5450
2014-02-07,280.48,286.0,280.0,285.12,7286.0,283.752,13361
2014-02-10,285.52,286.88,284.48,285.04,3256.0,285.64,7376
2014-02-11,284.88,286.24,284.32,285.12,2067.0,285.416,4840
2014-02-12,288.56,289.28,286.0,286.4,5028.0,287.588,9907
2014-02-13,285.92,287.84,285.76,286.96,2537.0,286.676,5591
2014-02-14,285.68,287.76,284.96,287.28,1953.0,286.688,5105
2014-02-18,290.4,294.16,289.76,293.28,5203.0,292.22,8853
2014-02-19,293.6,296.4,293.12,295.2,5290.0,294.428,9320
2014-02-20,295.2,295.68,293.92,295.04,3252.0,294.884,7613
2014-02-21,294.0,294.8,291.84,293.52,4127.0,293.252,9164
2014-02-24,293.52,296.88,293.12,294.32,4068.0,294.892,7831
2014-02-25,291.76,293.04,289.92,292.72,3839.0,291.38,7850
2014-02-26,293.92,295.28,293.12,294.0,2308.0,294.412,5974
2014-02-27,293.12,294.32,292.0,293.52,3213.0,293.2,5933
2014-02-28,292.88,295.44,292.48,293.92,3029.0,294.3,8763
2014-03-03,299.12,301.92,298.72,300.16,8559.0,300.356,16686
2014-03-04,297.44,297.6,295.2,296.48,3674.0,296.516,7017
2014-03-05,295.6,296.16,289.6,289.92,6350.0,292.08,12831
2014-03-06,289.04,292.88,287.36,292.56,4170.0,290.304,9513
2014-03-07,293.28,295.28,293.04,294.24,2544.0,294.284,6263
2014-03-10,290.24,291.36,289.44,290.4,3589.0,290.244,8646
2014-03-11,289.44,290.08,286.16,286.48,4066.0,287.716,8508
2014-03-12,282.24,284.4,280.32,282.8,7657.0,282.524,14733
2014-03-13,282.0,282.8,281.04,282.72,2597.0,282.136,5365
2014-03-14,283.76,285.36,282.72,284.24,4300.0,284.012,7998
2014-03-17,282.88,283.28,279.76,281.2,2846.0,281.328,6398
2014-03-18,281.76,285.44,281.76,284.64,2839.0,284.36,7449
2014-03-19,284.88,286.24,283.6,285.68,2682.0,285.168,7229
2014-03-20,284.64,286.72,282.88,284.64,2646.0,284.62,6764
2014-03-21,286.08,289.12,285.84,286.72,2581.0,287.484,6120
2014-03-24,289.12,289.12,286.16,286.56,1863.0,287.196,3949
2014-03-25,287.76,289.12,284.96,286.16,2425.0,286.848,5543
2014-03-26,288.0,289.68,286.88,288.72,2143.0,288.332,5585
2014-03-27,292.0,293.2,291.68,292.0,2295.0,292.4,5904
2014-03-28,294.32,294.72,292.4,292.96,2252.0,293.3,6103
2014-03-31,292.72,293.92,290.88,292.72,2417.0,292.472,5357
2014-04-01,291.6,292.0,286.4,286.64,5314.0,288.22,12609
2014-04-02,286.48,287.6,285.04,286.4,3977.0,286.312,10272
2014-04-03,286.72,289.68,286.32,289.12,2030.0,288.344,5125
2014-04-04,291.84,292.96,291.12,291.44,2510.0,291.8,7021
2014-04-07,289.6,292.08,288.08,290.24,2231.0,289.948,5019
2014-04-08,291.68,296.08,290.56,295.2,4937.0,293.872,9577
2014-04-09,295.84,299.04,295.2,297.76,5245.0,296.652,9943
2014-04-10,297.84,298.64,297.04,297.6,3635.0,297.66,6050
2014-04-11,297.6,300.32,297.44,297.44,3062.0,298.904,6245
2014-04-14,298.72,300.56,298.4,299.04,1460.0,299.484,4249
2014-04-15,299.04,300.32,298.72,299.12,3107.0,299.544,6086
2014-04-16,302.24,302.48,298.0,299.84,5617.0,300.04,11550
2014-04-17,300.08,302.32,299.6,301.28,3487.0,300.812,6716
2014-04-21,300.72,302.08,300.4,301.12,1598.0,301.108,4495
2014-04-22,297.68,297.84,295.36,296.0,3276.0,296.392,6902
2014-04-23,296.32,296.96,294.72,295.28,2833.0,295.808,6542
2014-04-24,297.04,297.76,295.92,296.4,1543.0,296.648,3938
2014-04-25,292.64,293.76,292.24,292.8,2206.0,292.892,5339
2014-04-28,293.92,294.0,291.84,293.68,1649.0,293.076,4316
2014-04-29,296.56,297.2,293.44,293.76,1615.0,295.196,4062
2014-04-30,289.76,290.56,288.96,290.56,4222.0,289.896,8406
2014-05-01,288.24,290.48,287.76,289.28,2948.0,288.808,5277
2014-05-02,289.36,291.2,288.8,290.32,2164.0,290.176,5249
2014-05-05,290.08,290.08,287.68,289.12,2798.0,289.2,5160
2014-05-06,290.48,292.0,289.28,289.52,1945.0,290.608,5307
2014-05-07,292.08,293.6,290.16,292.8,2102.0,292.44,6157
2014-05-08,291.36,292.16,290.64,291.92,1513.0,291.472,4266
2014-05-09,293.36,294.16,290.24,291.2,1801.0,292.152,4701
2014-05-12,293.12,293.76,292.16,292.72,1689.0,292.96,3453
2014-05-13,294.64,296.64,293.68,296.32,2410.0,295.304,5138
2014-05-14,297.76,298.72,297.2,297.44,3074.0,298.008,7827
2014-05-15,297.04,297.28,295.44,296.32,1508.0,296.356,3776
2014-05-16,296.88,298.16,296.72,297.84,1730.0,297.672,4537
2014-05-19,299.36,300.16,298.64,299.04,1906.0,299.444,3715
2014-05-20,298.64,300.32,297.92,300.16,1357.0,299.264,3737
2014-05-21,302.16,305.44,302.0,303.84,5386.0,304.1,8818
2014-05-22,304.88,305.28,303.36,304.08,3686.0,304.596,9692
2014-05-23,304.8,306.16,304.4,305.44,2599.0,305.596,5278
2014-05-27,304.0,305.36,303.44,305.12,1355.0,304.692,2975
2014-05-28,303.92,304.08,300.72,301.44,2001.0,302.224,5329
2014-05-29,301.76,304.48,301.36,303.28,1327.0,303.06,3472
2014-05-30,301.2,301.84,299.92,301.44,1442.0,301.048,3622
2014-06-02,300.16,300.56,299.04,300.24,3743.0,299.968,5344
2014-06-03,299.92,301.2,299.6,301.12,1300.0,300.492,3156
2014-06-04,302.8,303.76,300.0,300.08,2030.0,302.048,3852
2014-06-05,298.16,300.8,297.68,300.4,1503.0,299.388,3618
2014-06-06,301.28,301.44,299.68,300.88,1149.0,300.62,3077
2014-06-09,303.76,305.84,303.52,305.44,3358.0,305.132,7480
2014-06-10,306.64,307.52,304.4,306.24,1908.0,305.968,3701
2014-06-11,305.76,306.88,305.2,306.0,1395.0,305.9,4389
2014-06-12,310.4,312.88,309.68,312.64,6479.0,310.936,10637
2014-06-13,312.64,314.24,312.16,312.96,3367.0,313.0,6123
2014-06-16,313.52,314.08,312.96,313.36,2102.0,313.524,4693
2014-06-17,313.04,314.72,311.84,311.92,2490.0,313.108,5387
2014-06-18,313.28,313.6,310.88,312.08,2655.0,312.072,4357
2014-06-19,311.2,313.84,310.24,313.04,2679.0,312.564,4959
2014-06-20,314.16,315.52,313.6,314.56,2420.0,314.544,4425
2014-06-23,314.32,314.48,312.56,313.28,2480.0,313.18,4298
2014-06-24,312.72,314.0,311.92,312.72,2130.0,312.976,3812
2014-06-25,312.96,314.56,311.12,314.32,2317.0,313.156,4777
2014-06-26,313.12,313.12,309.92,311.76,2312.0,311.472,4162
2014-06-27,312.8,313.12,310.8,311.84,1894.0,311.84,3522
2014-06-30,311.52,311.76,308.72,311.04,2163.0,310.656,4374
2014-07-01,312.16,312.96,308.56,310.88,2696.0,310.624,4481
2014-07-02,309.12,311.28,307.12,307.2,3006.0,308.64,5311
2014-07-03,307.12,307.2,305.92,306.0,1613.0,306.224,3853
2014-07-07,306.16,306.32,304.4,305.36,1658.0,305.176,3477
2014-07-08,306.08,307.36,303.84,305.44,2886.0,305.264,5827
2014-07-09,303.12,303.28,300.96,301.52,6868.0,301.988,11902
2014-07-10,301.04,303.84,300.72,303.2,4275.0,302.208,7119
2014-07-11,300.56,301.2,296.32,297.28,5538.0,298.196,10253
2014-07-14,296.48,298.8,295.68,298.56,6538.0,297.264,12065
2014-07-15,294.72,295.52,292.64,295.04,4815.0,294.244,9882
2014-07-16,296.64,299.12,296.56,298.48,4685.0,298.22,9323
2014-07-17,302.72,303.28,299.84,302.64,7290.0,301.992,12113
2014-07-18,302.32,303.2,301.36,301.76,3721.0,302.192,6785
2014-07-21,302.72,305.28,302.16,304.8,4028.0,303.908,7868
2014-07-22,304.56,304.56,302.88,303.6,1623.0,303.844,3613
2014-07-23,304.4,306.4,303.92,305.28,2652.0,305.14,6627
2014-07-24,305.44,305.68,302.08,302.56,2281.0,303.308,5033
2014-07-25,300.08,304.0,299.36,302.16,3281.0,301.864,6659
2014-07-28,300.16,302.48,299.12,301.12,2640.0,300.752,4653
2014-07-29,298.24,300.16,297.6,299.12,3179.0,298.732,5466
2014-07-30,300.72,301.44,294.8,295.36,5921.0,298.328,10021
2014-07-31,295.12,295.6,290.16,290.52,5469.0,292.328,9892
2014-08-01,288.96,290.4,287.84,289.52,4857.0,288.916,8779
2014-08-04,289.6,292.4,289.52,291.84,2585.0,290.948,4819
2014-08-05,290.64,290.8,287.6,289.28,3836.0,288.804,7588
2014-08-06,289.92,290.8,286.64,287.6,5935.0,289.112,7998
2014-08-07,287.76,289.6,286.56,289.28,2881.0,288.288,5819
2014-08-08,289.76,290.08,287.84,288.96,2675.0,288.82,4821
2014-08-11,289.84,291.68,289.52,289.76,2163.0,290.44,4057
2014-08-12,287.68,289.04,286.48,287.92,3456.0,287.728,6494
2014-08-13,288.32,289.36,286.24,288.16,2753.0,287.728,5100
2014-08-14,286.72,286.88,280.32,280.88,9264.0,282.828,17136
2014-08-15,281.36,284.88,281.04,283.52,5630.0,282.9,10387
2014-08-18,280.88,281.12,279.04,280.48,3012.0,279.968,6778
2014-08-19,280.16,280.48,276.64,277.68,4668.0,278.22,8840
2014-08-20,279.04,279.44,277.52,278.88,3456.0,278.64,6005
2014-08-21,279.2,282.08,278.96,280.72,4580.0,280.888,8308
2014-08-22,278.64,280.24,277.6,279.68,4614.0,278.848,8352
2014-08-25,278.4,279.6,277.92,278.96,2523.0,278.636,5863
2014-08-26,280.8,281.68,278.8,280.32,3474.0,280.192,7567
2014-08-27,280.24,281.36,278.8,280.24,3039.0,280.212,7534
2014-08-28,282.08,282.72,280.32,282.56,2869.0,282.004,7078
2014-08-29,284.64,286.64,283.84,286.08,3401.0,285.388,8660
2014-09-02,282.24,283.28,276.8,278.32,6603.0,279.336,12890
2014-09-03,281.04,286.08,280.08,284.4,4733.0,283.8,11454
2014-09-04,283.04,284.4,281.12,282.4,3859.0,282.696,7508
2014-09-05,282.16,282.24,277.28,279.2,4805.0,279.068,10290
2014-09-08,274.32,277.6,274.16,277.6,3286.0,275.776,6480
2014-09-09,278.08,278.56,276.08,276.96,2411.0,277.224,5473
2014-09-10,275.36,275.44,272.16,274.08,5843.0,273.736,10662
2014-09-11,271.6,278.48,271.28,277.52,6790.0,275.212,11899
2014-09-12,276.8,278.4,274.4,275.04,4635.0,276.028,8959
2014-09-15,273.76,277.28,273.52,276.48,3681.0,275.8,8357
2014-09-16,278.48,283.36,278.16,282.0,5681.0,281.4,10037
2014-09-17,281.92,282.96,279.28,280.08,5690.0,280.376,11686
2014-09-18,281.44,281.52,276.48,276.96,4857.0,278.056,8268
2014-09-19,276.08,277.76,274.56,276.56,3577.0,275.868,6400
2014-09-22,275.28,275.68,272.24,273.52,4600.0,273.728,10133
2014-09-23,274.24,277.28,273.44,275.52,3151.0,275.608,5527
2014-09-24,276.24,280.88,274.48,280.0,7099.0,277.552,14240
2014-09-25,280.64,281.04,277.2,278.64,4977.0,278.948,8357
2014-09-26,279.28,282.56,278.72,281.28,3525.0,280.736,6150
2014-09-29,280.0,284.96,279.84,284.16,3800.0,283.392,7890
2014-09-30,283.44,283.84,273.6,275.28,13048.0,276.968,20439
2014-10-01,276.8,279.84,272.4,273.2,8176.0,275.92,14285
2014-10-02,270.08,275.36,269.12,274.96,9568.0,272.304,16985
2014-10-03,273.36,274.08,269.12,270.16,7793.0,270.492,12936
2014-10-06,270.16,273.2,267.28,272.32,5344.0,270.056,11790
2014-10-07,270.32,270.48,266.88,267.52,4833.0,268.5,9362
2014-10-08,264.56,264.72,261.52,264.0,8767.0,263.368,17339
2014-10-09,261.2,261.84,256.08,256.88,9094.0,258.668,18093
2014-10-10,257.04,259.84,253.92,257.44,8930.0,256.892,15909
2014-10-13,256.32,258.56,253.68,255.92,5987.0,256.184,11219
2014-10-14,255.28,255.36,245.04,246.8,17545.0,249.536,27649
2014-10-15,245.52,248.08,242.72,245.36,17099.0,245.532,29093
2014-10-16,242.88,255.28,241.6,248.8,22837.0,248.452,44094
2014-10-17,250.56,253.04,248.24,250.0,8729.0,250.472,17655
2014-10-20,248.72,249.92,245.28,249.12,7128.0,248.044,14622
2014-10-21,251.36,252.8,247.76,250.4,6917.0,250.188,13711
2014-10-22,251.76,252.0,243.68,244.4,10187.0,247.5,19011
2014-10-23,247.2,250.08,246.16,248.48,7896.0,248.164,13217
2014-10-24,246.4,247.12,244.0,247.04,6223.0,245.772,10742
2014-10-27,242.32,246.16,241.28,245.12,5685.0,244.088,11059
2014-10-28,245.52,247.36,244.56,246.56,4566.0,246.26,8213
2014-10-29,249.44,251.6,248.0,249.84,8434.0,249.916,14835
2014-10-30,247.12,248.08,245.04,246.08,7062.0,246.376,10590
2014-10-31,241.92,245.2,241.52,245.04,5352.0,243.268,10404
2014-11-03,244.08,245.76,237.28,238.08,21873.0,242.28,31232
2014-11-04,234.48,234.96,231.12,234.4,14010.0,233.4,23164
2014-11-05,234.8,240.88,234.72,239.6,15057.0,238.052,24943
2014-11-06,235.76,237.52,234.08,236.8,6818.0,236.132,15676
2014-11-07,238.0,241.04,237.84,238.08,6394.0,239.264,14508
2014-11-10,241.36,241.36,234.16,234.72,7628.0,236.4,16168
2014-11-11,234.72,236.72,232.16,235.36,5737.0,234.608,10550
2014-11-12,233.92,236.56,232.64,233.12,6819.0,234.48,13921
2014-11-13,231.44,231.84,224.8,226.32,20698.0,228.048,35948
2014-11-14,227.28,231.6,226.32,230.64,9261.0,228.836,19400
2014-11-17,227.68,230.24,227.44,229.44,6471.0,228.748,12508
2014-11-18,227.84,228.4,225.52,225.6,7929.0,226.524,15381
2014-11-19,226.88,228.96,224.8,226.0,7977.0,226.956,16308
2014-11-20,228.08,230.48,227.04,229.84,8249.0,228.956,15414
2014-11-21,232.48,233.12,229.68,232.8,11807.0,231.732,23345
2014-11-24,231.2,233.84,229.2,229.92,9240.0,231.296,18526
2014-11-25,232.32,232.56,224.08,224.24,29844.0,227.66,47701
2014-11-26,223.76,225.44,222.8,223.2,17533.0,223.988,30579
2014-11-28,210.72,211.36,203.68,204.64,21763.0,207.828,40017
2014-12-01,202.48,211.12,202.08,210.52,30073.0,206.916,47590
2014-12-02,206.8,208.64,202.56,204.64,24121.0,205.016,41401
2014-12-03,205.12,207.12,202.8,204.64,13852.0,204.824,27341
2014-12-04,201.92,204.0,200.8,202.72,8011.0,202.268,17508
2014-12-05,201.2,201.92,197.84,199.68,13180.0,199.852,23952
2014-12-08,195.84,196.0,190.64,191.28,16170.0,193.052,29332
2014-12-09,190.96,194.56,189.92,193.6,14202.0,192.628,27194
2014-12-10,189.36,189.44,183.52,186.24,30153.0,185.756,58907
2014-12-11,183.76,186.96,181.04,181.44,22647.0,183.84,41113
2014-12-12,178.64,178.96,174.48,175.44,30449.0,176.684,56367
2014-12-15,175.68,176.4,167.76,168.48,29914.0,171.516,54226
2014-12-16,165.2,173.84,164.24,170.4,55916.0,169.72,88847
2014-12-17,167.68,179.44,166.8,170.72,56744.0,173.008,101820
2014-12-18,173.44,174.0,164.32,165.92,38427.0,168.848,68979
2014-12-19,169.84,176.8,167.44,175.68,31271.0,172.268,57347
2014-12-22,171.04,171.12,166.88,167.36,23121.0,168.396,41355
2014-12-23,167.52,174.24,167.52,172.48,18886.0,170.896,32394
2014-12-24,169.52,169.6,166.72,168.4,11212.0,168.124,20775
2014-12-26,169.76,169.76,165.04,166.24,14960.0,166.892,24609
2014-12-29,167.6,167.68,160.16,162.4,24742.0,163.204,40047
2014-12-30,162.48,164.4,161.36,162.36,19965.0,162.64,29229
2014-12-31,160.08,163.36,158.72,162.88,27399.0,160.792,41906
2015-01-02,159.76,162.8,157.52,159.12,23749.0,159.992,36981
2015-01-05,154.64,154.88,150.32,150.32,35618.0,152.352,56778
2015-01-06,148.48,149.6,144.0,144.4,48998.0,146.348,73324
2015-01-07,146.4,149.2,144.4,146.96,35920.0,146.648,59283
2015-01-08,146.24,148.72,144.48,148.4,30369.0,147.04,47153
2015-01-09,147.2,148.0,142.88,146.24,31459.0,145.772,47497
2015-01-12,142.08,142.08,139.12,139.28,34345.0,140.428,56767
2015-01-13,138.0,141.92,136.8,140.96,37460.0,138.744,56281
2015-01-14,139.6,147.84,138.16,146.16,49641.0,142.468,68830
2015-01-15,148.32,148.88,139.36,139.6,55597.0,143.236,82294
2015-01-16,141.92,147.68,141.76,146.64,42217.0,144.596,57398
2015-01-20,141.36,142.8,138.8,139.84,31735.0,140.616,47218
